latitude,longitude,altitude,speed,date,time,stop,tyre_pressure,temperature,humidity
40.0019766,116.3332699,0,150.9,2008-11-04,09:39:35,False,35.130842623717015,26.44190844396698,79.40559208237399
40.0020799,116.3333166,0,150.9,2008-11-04,09:39:38,False,34.36655967242816,27.6201424531878,79.8471752734286
40.0021816,116.3333816,0,147.6,2008-11-04,09:39:41,False,34.289695518686756,27.621494331394224,79.71551576816067
40.0022799,116.3334383,0,147.6,2008-11-04,09:39:44,False,34.97611256129791,27.284171960172866,79.3273685223033
40.0023749,116.3334933,0,147.6,2008-11-04,09:39:47,False,34.71122547569991,26.119801299619,79.88274828666498
40.0025149,116.3334766,0,154.2,2008-11-04,09:39:53,False,35.88086389050562,28.94901697038591,79.52559991264897
40.0026149,116.3335383,0,150.9,2008-11-04,09:39:56,False,35.53065050761393,26.439137832250005,80.04412484136454
40.0026983,116.33359,0,150.9,2008-11-04,09:39:59,False,35.49732723970109,28.425232532180342,79.0703201194324
40.0027866,116.3336466,0,147.6,2008-11-04,09:40:02,False,35.80743947949187,28.812869985868865,80.81246283957456
40.0028783,116.3336916,0,147.6,2008-11-04,09:40:05,False,34.166844870884034,28.53914529173478,80.63272861103971
40.0029666,116.3337233,0,147.6,2008-11-04,09:40:08,False,35.10438493984481,29.8365690079119,80.10516266502101
40.0030583,116.3337683,0,147.6,2008-11-04,09:40:11,False,35.16895213791154,26.413192620340553,80.70361716551449
40.0031466,116.3338216,0,147.6,2008-11-04,09:40:14,False,35.92387275709446,29.468668636420798,80.92479014762161
40.0032383,116.3338733,0,144.4,2008-11-04,09:40:17,False,34.584295053585095,26.116760939395654,79.22104458810531
40.0033233,116.3339299,0,144.4,2008-11-04,09:40:20,False,34.48165755983089,28.139667419708335,80.2616636168196
40.0034066,116.3339866,0,144.4,2008-11-04,09:40:23,False,34.200587884531,27.616974471757036,80.99598800187131
40.0034899,116.3340549,0,144.4,2008-11-04,09:40:26,False,34.03285925918295,28.09673544157503,80.97577833866706
40.0035666,116.334115,0,144.4,2008-11-04,09:40:29,False,35.85905863358438,27.460399508240037,80.20664598458148
40.0036566,116.3341866,0,144.4,2008-11-04,09:40:33,False,35.339833093181824,26.762267659760273,79.25604174090164
40.0037449,116.3342349,0,144.4,2008-11-04,09:40:37,False,35.57030582404627,26.07649158979476,80.16638566198105
40.0038366,116.3342999,0,141.1,2008-11-04,09:40:41,False,34.563460211507895,28.072599255164697,79.00412927114884
40.0039399,116.3343499,0,141.1,2008-11-04,09:40:45,False,35.17282033237265,29.37110745073937,79.39782266933372
40.0040216,116.334415,0,141.1,2008-11-04,09:40:48,False,34.12791053224196,27.492863822979178,80.91224631911992
40.0040983,116.334465,0,141.1,2008-11-04,09:40:51,False,34.97125519186925,26.891455272059922,79.66088114520569
40.0041833,116.3345283,0,141.1,2008-11-04,09:40:54,False,35.9549902794889,26.322128013887376,80.2767802115539
40.0042599,116.3345966,0,137.8,2008-11-04,09:40:56,False,35.75301049063318,26.341243692474812,79.56171898926449
40.0043383,116.3346583,0,134.5,2008-11-04,09:40:58,False,34.67631790367369,26.885585785171088,80.89564377422317
40.0044516,116.3347149,0,134.5,2008-11-04,09:41:01,False,35.923140309082996,26.400056243686223,80.45711745989897
40.0045566,116.33476,0,131.2,2008-11-04,09:41:04,False,34.463403252942406,27.06015879345793,79.65930231516282
40.0046533,116.3347916,0,131.2,2008-11-04,09:41:07,False,35.89863764483136,26.26459784846782,80.58352284236074
40.0047516,116.3348233,0,131.2,2008-11-04,09:41:10,False,35.882755409412994,26.262419468839703,79.21633104895268
40.0048583,116.3348666,0,131.2,2008-11-04,09:41:13,False,35.59840517470478,29.425104718491127,79.78463788013092
40.0049599,116.3349299,0,128.0,2008-11-04,09:41:16,False,35.26089587373358,26.648481042835332,79.44243625546318
40.0050499,116.3349866,0,131.2,2008-11-04,09:41:18,False,35.748575933249896,28.238729623293793,80.36745289455209
40.0051533,116.3350383,0,134.5,2008-11-04,09:41:21,False,34.586040569015594,29.09382217779612,79.20489256354386
40.0052483,116.3350783,0,134.5,2008-11-04,09:41:24,False,35.697887110625835,27.825638261356268,79.79405166456534
40.0053449,116.3351183,0,134.5,2008-11-04,09:41:27,False,35.235753383835046,26.613475511437382,79.55329946041837
40.0054366,116.3351599,0,134.5,2008-11-04,09:41:30,False,34.026473715517795,26.798384568480458,80.01268583864761
40.0055183,116.3351983,0,131.2,2008-11-04,09:41:33,False,34.69446703586444,27.731936825124723,79.69979536100776
40.0056066,116.3352366,0,131.2,2008-11-04,09:41:36,False,34.29628172189633,28.112936356714144,80.41282115533402
40.0057033,116.3352766,0,131.2,2008-11-04,09:41:39,False,35.9636587796365,27.39776116819414,79.04915404861393
40.0057999,116.3353149,0,128.0,2008-11-04,09:41:42,False,34.956740614079976,29.125918400938644,80.26797384261181
40.0058999,116.3353516,0,128.0,2008-11-04,09:41:46,False,34.99478273099732,29.004086595425594,79.46114257938764
40.0059983,116.3353949,0,128.0,2008-11-04,09:41:51,False,35.278945032797445,29.70884722949247,79.5374180575137
40.0060966,116.3354299,0,128.0,2008-11-04,09:41:56,False,34.73716921225923,26.11581019610784,80.60051120716705
40.0061916,116.3354683,0,128.0,2008-11-04,09:42:00,False,34.273800543371195,29.582765164840815,80.91113678796084
40.0062816,116.3355166,0,124.7,2008-11-04,09:42:05,False,35.644235466388494,27.570275153848605,79.63310042005418
40.0063749,116.3355599,0,124.7,2008-11-04,09:42:11,False,34.37969582380551,29.513489981519974,80.65361054073816
40.0064683,116.3355866,0,124.7,2008-11-04,09:42:16,False,35.02263796509291,28.76313910462612,79.20798167594246
40.0065549,116.33562,0,124.7,2008-11-04,09:42:21,False,34.44863405794948,29.94939502829587,80.26796330601476
40.0066466,116.3356416,0,124.7,2008-11-04,09:42:25,False,34.195688968988065,29.037129806866673,80.50206459906984
40.0067599,116.3356883,0,124.7,2008-11-04,09:42:29,False,35.72438303484336,27.458178503987146,79.31195585606892
40.0068499,116.3357333,0,124.7,2008-11-04,09:42:32,False,35.94583897804626,28.00425269133901,79.85200477533913
40.0069399,116.3357566,0,128.0,2008-11-04,09:42:35,False,35.921669316126,27.505556620777405,80.78541432849796
40.0070533,116.3358033,0,128.0,2008-11-04,09:42:39,False,35.813110998442355,27.459647344084953,79.20715692689674
40.0071383,116.3358416,0,131.2,2008-11-04,09:42:42,False,35.54809466539728,27.04361799752424,79.03619271640295
40.0072383,116.3358899,0,134.5,2008-11-04,09:42:46,False,34.666290304057284,27.983881181493878,80.18117075809587
40.0073216,116.3359383,0,137.8,2008-11-04,09:42:49,False,34.16220277997599,28.726959780277443,79.87106308106186
40.0074066,116.335985,0,141.1,2008-11-04,09:42:52,False,34.81448234282762,27.109361085220975,80.5973784977678
40.0075149,116.3360449,0,141.1,2008-11-04,09:42:56,False,34.46446828434188,28.09751924430888,80.84691107640822
40.0076033,116.3360983,0,134.5,2008-11-04,09:42:59,False,34.264975269515965,26.46952117668223,79.59830728908763
40.0076833,116.33614,0,134.5,2008-11-04,09:43:02,False,34.10685436357365,26.639381147416763,79.7768082343382
40.0077583,116.3361916,0,134.5,2008-11-04,09:43:06,False,35.45118872842116,26.187225418848755,79.97254417265863
40.0078549,116.33623,0,131.2,2008-11-04,09:43:12,False,34.022854917250065,29.882925771082533,80.1763029208706
40.0079649,116.3362716,0,131.2,2008-11-04,09:43:17,False,35.541161497005554,26.015441406041045,80.96770765936323
40.0080483,116.3363466,0,131.2,2008-11-04,09:43:20,False,34.29389329080075,26.714319872230625,80.3946605016601
40.0081233,116.3364066,0,134.5,2008-11-04,09:43:23,False,34.15904416517351,28.45146701246797,79.77909701469113
40.0082333,116.33644,0,134.5,2008-11-04,09:43:27,False,34.179206068477214,26.32547839541322,79.52753537290093
40.0083283,116.3364766,0,134.5,2008-11-04,09:43:30,False,35.344095614707825,29.527586012387328,80.88925143684425
40.0084249,116.3365216,0,131.2,2008-11-04,09:43:33,False,34.49073441970569,28.878480631369154,79.27109686621701
40.0085166,116.3365733,0,128.0,2008-11-04,09:43:36,False,34.841078933360194,29.865559885751573,80.44053170500952
40.0086066,116.3366183,0,124.7,2008-11-04,09:43:39,False,35.114737582647834,28.03054218896306,80.85079005058488
40.0087033,116.3366699,0,121.4,2008-11-04,09:43:42,False,35.721102347657585,27.20161473263395,80.32933117306888
40.0087933,116.3367133,0,118.1,2008-11-04,09:43:45,False,35.454088525422655,28.198002291181087,79.84610888033224
40.008895,116.3367533,0,118.1,2008-11-04,09:43:48,False,34.54065581047743,29.723274869191894,79.39798187985097
40.0090049,116.3368149,0,118.1,2008-11-04,09:43:51,False,34.262965598582255,28.083045748967443,79.73495064450385
40.0091083,116.3368799,0,118.1,2008-11-04,09:43:54,False,34.110748640842395,27.068828127449276,80.41374361884024
40.0092016,116.3369316,0,118.1,2008-11-04,09:43:57,False,34.603197268961885,29.509595156696477,80.2990684483506
40.0092933,116.3369733,0,114.8,2008-11-04,09:44:00,False,34.52423629847936,27.487674994049847,80.85595233319671
40.0093833,116.3369999,0,114.8,2008-11-04,09:44:03,False,34.912281133600956,26.005533399995997,80.73372182731875
40.0094699,116.3370349,0,114.8,2008-11-04,09:44:06,False,35.36656267109536,26.990740089969265,80.63230150453273
40.0095733,116.3370783,0,114.8,2008-11-04,09:44:10,False,35.391250891277714,27.27293403670825,80.82290175070152
40.0096649,116.3371233,0,114.8,2008-11-04,09:44:14,False,34.56703769316433,29.435109872927608,79.5526743054741
40.0097633,116.3371883,0,114.8,2008-11-04,09:44:18,False,34.75985391180024,27.83401266826578,79.7390470802793
40.0098416,116.33724,0,114.8,2008-11-04,09:44:21,False,34.36230192347381,27.7783491512452,79.75978780757204
40.0099333,116.3372883,0,114.8,2008-11-04,09:44:24,False,35.57709102461304,27.34440906559955,80.12090117741955
40.0100199,116.3373499,0,114.8,2008-11-04,09:44:27,False,34.11369615286648,29.52271249218832,80.33643645908555
40.0101133,116.3373849,0,118.1,2008-11-04,09:44:31,False,35.39399448344997,29.780107107761566,79.57343336608079
40.0101949,116.3374249,0,118.1,2008-11-04,09:44:35,False,35.557390791882206,29.967561316618518,79.0389249346186
40.0102849,116.3374616,0,118.1,2008-11-04,09:44:40,False,35.55481512369751,27.506965067843947,79.79844476731581
40.0103733,116.3375166,0,114.8,2008-11-04,09:44:43,False,34.51884512869071,29.864589782508684,79.61705591910881
40.0104649,116.3375583,0,114.8,2008-11-04,09:44:46,False,34.74762627586512,29.167518278523605,80.88436943803609
40.0105549,116.3375949,0,114.8,2008-11-04,09:44:49,False,35.17519927039278,28.702756590577067,80.77653008108808
40.0106449,116.3376499,0,118.1,2008-11-04,09:44:52,False,34.545643804848936,26.9795579176804,80.72062135668683
40.0107383,116.3377016,0,118.1,2008-11-04,09:44:55,False,34.74170559843578,26.865829043776838,80.30599952189048
40.0108366,116.3377666,0,118.1,2008-11-04,09:44:58,False,34.39410856037128,26.664191298084983,79.68857832939788
40.0109216,116.3378033,0,121.4,2008-11-04,09:45:01,False,34.91971176751201,29.69102644090146,80.09769853479861
40.0110116,116.3378483,0,118.1,2008-11-04,09:45:04,False,34.08922460250823,27.176306649532663,80.63045008143274
40.0111116,116.3378899,0,118.1,2008-11-04,09:45:08,False,35.599591769141234,27.812376981795513,79.19722073744562
40.0112183,116.3379416,0,118.1,2008-11-04,09:45:12,False,34.15391289397326,27.975831335948893,80.60214976051061
40.0113199,116.3379916,0,118.1,2008-11-04,09:45:16,False,35.037670297663055,29.112686381801016,79.08235958265624
40.0113999,116.3380349,0,114.8,2008-11-04,09:45:21,False,34.61362019909039,29.376939846212096,80.63284206242871
40.0114899,116.3380666,0,114.8,2008-11-04,09:45:25,False,35.15508589766275,26.55629080459445,80.61512760831975
40.0115716,116.3381366,0,114.8,2008-11-04,09:45:28,False,35.91886668166685,27.707617440844295,79.10201461765752
40.0116666,116.3381899,0,114.8,2008-11-04,09:45:31,False,35.291140488912006,29.37141955134183,80.25432142292371
40.0117583,116.3382283,0,114.8,2008-11-04,09:45:34,False,34.07072487151098,29.272133223023353,80.00490614862579
40.0118449,116.3382616,0,114.8,2008-11-04,09:45:37,False,34.86080487901612,26.409655033809667,79.33963900634343
40.0119333,116.3383033,0,114.8,2008-11-04,09:45:40,False,35.020033704636504,26.62553339547185,79.29675787535476
40.0120216,116.3383383,0,114.8,2008-11-04,09:45:43,False,35.072354989406904,27.21679476639763,80.54651825213405
40.0121099,116.3383849,0,114.8,2008-11-04,09:45:46,False,35.36278502120768,26.301436276333362,80.13538549767368
40.0121966,116.3384266,0,114.8,2008-11-04,09:45:49,False,34.55519219546353,27.69865201136237,80.96599826983307
40.0122899,116.3384666,0,114.8,2008-11-04,09:45:53,False,34.25772113093264,26.430470820598327,80.96449555457669
40.0123616,116.3385216,0,114.8,2008-11-04,09:45:58,False,34.785351353094185,28.27287037467938,80.98533398692854
40.0124366,116.3385866,0,118.1,2008-11-04,09:46:04,False,35.9128114455919,26.986227759244624,79.23723103673153
40.0125366,116.3386283,0,114.8,2008-11-04,09:46:09,False,34.37426178350169,28.38573226139849,80.87651227392793
40.0126266,116.3386666,0,114.8,2008-11-04,09:46:12,False,35.80796790985647,26.47010257161455,79.48913921804113
40.0127133,116.338705,0,114.8,2008-11-04,09:46:16,False,35.087611900154656,29.903535473674133,79.91642451951722
40.0128016,116.3387383,0,114.8,2008-11-04,09:46:20,False,34.913822843291534,29.730244815429362,80.51481311164345
40.0128916,116.3387733,0,114.8,2008-11-04,09:46:25,False,35.76408282045978,27.56718775425866,79.40724186415446
40.0129849,116.3388216,0,114.8,2008-11-04,09:46:29,False,34.91720792353717,26.96871437650434,80.13262321110867
40.0130649,116.338865,0,114.8,2008-11-04,09:46:33,False,35.44833527322309,27.00159285141429,79.37163349645199
40.0131516,116.3389133,0,114.8,2008-11-04,09:46:38,False,34.79805064340621,27.93357414080957,79.20947221336259
40.0132399,116.3389599,0,114.8,2008-11-04,09:46:43,False,35.808088785801914,26.15997120760287,79.2331172248592
40.013325,116.339005,0,114.8,2008-11-04,09:46:48,False,35.38005004038246,28.558820424300507,79.71527806969644
40.0134216,116.3390499,0,111.5,2008-11-04,09:46:54,False,35.39924410850104,27.63321163335898,79.00930967367437
40.0134999,116.3390949,0,114.8,2008-11-04,09:46:59,False,34.65544080311424,27.50962629035555,79.84970784240338
40.0135883,116.3391399,0,111.5,2008-11-04,09:47:04,False,35.51355728547378,29.237459885956795,80.3283942101623
40.0136783,116.3392049,0,111.5,2008-11-04,09:47:08,False,35.27212211089428,28.83614184073316,79.80337637000798
40.0137633,116.3392666,0,111.5,2008-11-04,09:47:12,False,34.48004054675942,29.81733526157077,79.17158920103967
40.0138616,116.3393,0,111.5,2008-11-04,09:47:16,False,34.321077644970515,27.407744961982765,79.12537772404728
40.0139483,116.3393299,0,111.5,2008-11-04,09:47:21,False,35.592782949034664,29.590171058597623,79.55623302552972
40.0140349,116.33939,0,111.5,2008-11-04,09:47:25,False,35.91833320607044,29.079868745000354,79.3386253810872
40.0141416,116.3394316,0,111.5,2008-11-04,09:47:30,False,34.91627765452009,27.429698606378853,80.93018994643595
40.0142399,116.3394899,0,114.8,2008-11-04,09:47:33,False,35.18196833064737,28.48666174581303,79.30246044994817
40.0143266,116.3395183,0,114.8,2008-11-04,09:47:36,False,35.71544528838711,27.154279830606782,80.61092487481
40.0144116,116.3395483,0,114.8,2008-11-04,09:47:39,False,34.91444690670772,29.49759966829937,80.1722158834823
40.0145099,116.3396116,0,114.8,2008-11-04,09:47:42,False,35.90374895366547,26.449709268849244,80.13857383996859
40.0146083,116.3396633,0,114.8,2008-11-04,09:47:45,False,35.15150232408975,26.849737445176164,80.02416143184757
40.0147049,116.3396899,0,114.8,2008-11-04,09:47:48,False,35.64153424140263,26.732133168319685,80.9435261522279
40.0148066,116.3397166,0,114.8,2008-11-04,09:47:51,False,35.81768743682548,27.612104009617155,79.72768955018327
40.0149066,116.3397566,0,118.1,2008-11-04,09:47:54,False,35.63104763753714,28.980931840128516,80.57583150190776
40.0150066,116.3397916,0,118.1,2008-11-04,09:47:58,False,34.318828926897915,28.10762979620872,80.11058821493391
40.0151133,116.339805,0,114.8,2008-11-04,09:48:02,False,35.2577968781234,27.95070529415283,79.79126733525145
40.0152016,116.3398349,0,114.8,2008-11-04,09:48:07,False,34.79686851723935,26.002183859587984,80.91093186661156
40.0153016,116.3398549,0,114.8,2008-11-04,09:48:11,False,34.12542590404669,27.70160690142022,80.19663193872937
40.0153983,116.339875,0,118.1,2008-11-04,09:48:14,False,34.84806450377968,26.254215099344634,79.23783388429203
40.0155066,116.3398999,0,114.8,2008-11-04,09:48:17,False,34.51736813377882,26.833013008485935,79.83507840199371
40.0156149,116.3399516,0,118.1,2008-11-04,09:48:20,False,35.69807661685702,29.729575755841978,80.56316345536321
40.0156916,116.3400033,0,118.1,2008-11-04,09:48:22,False,34.06660925309339,26.86159281737295,80.38749404647842
40.0158049,116.3400516,0,118.1,2008-11-04,09:48:25,False,35.91796544372695,29.43335055453705,80.83268065967314
40.0159066,116.3400999,0,118.1,2008-11-04,09:48:28,False,34.71073769694386,29.211573486245335,79.51875476828305
40.0160033,116.3401366,0,118.1,2008-11-04,09:48:31,False,34.713413780805084,26.63658494776897,80.51638743270765
40.0160966,116.3401833,0,118.1,2008-11-04,09:48:34,False,34.03265700536742,28.422847829081114,79.91975041478904
40.0161916,116.3402316,0,114.8,2008-11-04,09:48:37,False,34.37046465047237,26.462647487620053,80.14721949393363
40.0162866,116.3402966,0,114.8,2008-11-04,09:48:40,False,34.802519001607216,28.911552633478045,80.91009336201256
40.0163833,116.3403766,0,111.5,2008-11-04,09:48:43,False,35.85858283460543,28.549849109488825,80.95857263997836
40.0164783,116.3404466,0,111.5,2008-11-04,09:48:46,False,34.19922986044254,29.247754246764078,80.72318192785113
40.0165733,116.3404999,0,111.5,2008-11-04,09:48:49,False,35.89060306695816,27.917538197556752,79.7181941754606
40.0166766,116.3405583,0,108.3,2008-11-04,09:48:52,False,35.738977061093266,29.65945235133353,80.77540167145465
40.0167816,116.3406316,0,108.3,2008-11-04,09:48:55,False,34.908324793815105,26.19739578715376,80.27721835528283
40.0168883,116.3406966,0,108.3,2008-11-04,09:48:58,False,34.65340176353652,27.17155426010806,79.85999356094143
40.0169633,116.3407516,0,111.5,2008-11-04,09:49:00,False,34.46548825855811,28.86021038986067,79.07148536500097
40.0170633,116.3407933,0,108.3,2008-11-04,09:49:03,False,35.22892941295375,27.672436846992003,80.54025624838316
40.0171583,116.3408233,0,108.3,2008-11-04,09:49:06,False,34.06614918295101,26.691805417084627,80.00421116144823
40.017275,116.3408316,0,108.3,2008-11-04,09:49:10,False,34.03121212889366,26.428842981714183,80.57237699893012
40.0173666,116.340835,0,108.3,2008-11-04,09:49:13,False,34.85759144499647,29.269356445846487,80.49604559868654
40.0174566,116.340855,0,108.3,2008-11-04,09:49:16,False,34.13614814794944,27.892571913862575,80.5871347360967
40.01755,116.3408683,0,108.3,2008-11-04,09:49:19,False,34.50388197649219,29.52913468767643,79.60130231739353
40.0176466,116.3408833,0,108.3,2008-11-04,09:49:22,False,34.442321830692165,28.933156537266903,80.60159719813527
40.0177466,116.34091,0,108.3,2008-11-04,09:49:25,False,34.506382387445704,27.638904822522974,80.09769265693234
40.0178416,116.3409366,0,108.3,2008-11-04,09:49:28,False,34.26211046243051,27.494044056622734,79.94665240089829
40.0179316,116.3409499,0,108.3,2008-11-04,09:49:31,False,34.02407244579531,28.062553386605007,80.35025182764151
40.0180249,116.3409649,0,108.3,2008-11-04,09:49:34,False,34.2309685942775,29.556239812758914,79.0427173658767
40.0181216,116.3409783,0,111.5,2008-11-04,09:49:38,False,35.236960519025494,28.949114318856672,79.2046336317752
40.0181866,116.3411116,0,111.5,2008-11-04,09:49:42,False,35.9485124256361,26.020611857076094,79.58435473033505
40.0181549,116.3411983,0,111.5,2008-11-04,09:49:45,False,35.980690003121786,28.7766314054765,80.96598021991568
40.0181066,116.3412816,0,114.8,2008-11-04,09:49:50,False,34.81810819074612,29.678029627623282,79.27949155772991
40.0180616,116.3413616,0,114.8,2008-11-04,09:49:56,False,34.325908852093214,28.841823038017967,79.66119260151842
40.0180566,116.3414533,0,114.8,2008-11-04,09:50:01,False,35.27752351473306,26.708023126269985,79.10210612938384
40.0180016,116.3415249,0,114.8,2008-11-04,09:50:08,False,34.980610693097475,27.934072509709836,79.66253776058545
40.01791,116.3415083,0,118.1,2008-11-04,09:50:14,False,35.978819554568865,26.561264071693678,79.64065257302167
40.0178566,116.341415,0,121.4,2008-11-04,09:50:21,False,34.13060841430356,27.43598111335853,80.89361434188905
40.0178633,116.3413216,0,121.4,2008-11-04,09:50:27,False,35.566468876627624,29.74846816776207,80.69030817399144
40.0179033,116.3414316,0,124.7,2008-11-04,09:50:51,False,34.576796994662985,29.693221230234833,79.76552843848555
40.01791,116.3415216,0,124.7,2008-11-04,09:50:53,False,34.482837240153145,27.131347408704332,79.0495381160785
40.0179199,116.3414183,0,124.7,2008-11-04,09:51:00,False,35.32500914306535,27.358524176664798,80.66206222799076
